"TIME","GEO","GEO_LABEL","INDIC_DE","Value"
"2009","CH","Switzerland","Deaths - total","62 476"
"2009","CH","Switzerland","Natural change of population","15 810"
"2009","CH","Switzerland","Net migration plus statistical adjustment","68 140"
"2009","CH","Switzerland","Total population change","83 950"
"2009","CH","Switzerland","Crude birth rate","10.1"
"2009","CH","Switzerland","Crude death rate ","8.1"
"2009","CH","Switzerland","Crude rate of natural change of population","2.0"
"2009","CH","Switzerland","Crude rate of net migration plus statistical adjustment","8.8"
"2009","CH","Switzerland","Crude rate of total population change","10.8"
"2009","ME","Montenegro","Population on 1 January - total ","617 157"
"2009","ME","Montenegro","Live births - total","8 642"
"2009","ME","Montenegro","Deaths - total","5 862"
"2009","ME","Montenegro","Natural change of population","2 780"
"2009","ME","Montenegro","Net migration plus statistical adjustment","0"
"2009","ME","Montenegro","Total population change","2 780"
"2009","ME","Montenegro","Crude birth rate","13.7"
"2009","ME","Montenegro","Crude death rate ","9.3"
"2009","ME","Montenegro","Crude rate of natural change of population","4.4"
"2009","ME","Montenegro","Crude rate of net migration plus statistical adjustment","0.0"
"2009","ME","Montenegro","Crude rate of total population change","4.4"
"2009","MK","North Macedonia","Population on 1 January - total ","2 048 619"
"2009","MK","North Macedonia","Live births - total","23 684"
"2009","MK","North Macedonia","Deaths - total","19 060"
"2009","MK","North Macedonia","Natural change of population","4 624"
"2009","MK","North Macedonia","Net migration plus statistical adjustment","-521"
"2009","MK","North Macedonia","Total population change","4 103"
"2009","MK","North Macedonia","Crude birth rate","11.5"
"2009","MK","North Macedonia","Crude death rate ","9.3"
"2009","MK","North Macedonia","Crude rate of natural change of population","2.3"
"2009","MK","North Macedonia","Crude rate of net migration plus statistical adjustment","-0.3"
"2009","MK","North Macedonia","Crude rate of total population change","2.0"
"2009","AL","Albania","Population on 1 January - total ","2 936 355"
"2009","AL","Albania","Live births - total",":"
"2009","AL","Albania","Deaths - total",":"
"2009","AL","Albania","Natural change of population",":"
"2009","AL","Albania","Net migration plus statistical adjustment",":"
"2009","AL","Albania","Total population change","-17 681"
"2009","AL","Albania","Crude birth rate",":"
"2009","AL","Albania","Crude death rate ",":"
"2009","AL","Albania","Crude rate of natural change of population",":"
"2009","AL","Albania","Crude rate of net migration plus statistical adjustment",":"
"2009","AL","Albania","Crude rate of total population change","-6.0"
"2009","RS","Serbia","Population on 1 January - total ","7 334 937"
"2009","RS","Serbia","Live births - total","70 299"
"2009","RS","Serbia","Deaths - total","104 000"
"2009","RS","Serbia","Natural change of population","-33 701"
"2009","RS","Serbia","Net migration plus statistical adjustment","5 441"
"2009","RS","Serbia","Total population change","-28 260"
"2009","RS","Serbia","Crude birth rate","9.6"
"2009","RS","Serbia","Crude death rate ","14.2"
"2009","RS","Serbia","Crude rate of natural change of population","-4.6"
"2009","RS","Serbia","Crude rate of net migration plus statistical adjustment","0.7"
"2009","RS","Serbia","Crude rate of total population change","-3.9"
"2009","TR","Turkey","Population on 1 January - total ","71 517 100"
"2009","TR","Turkey","Live births - total","1 263 289"
"2009","TR","Turkey","Deaths - total","392 000"
"2009","TR","Turkey","Natural change of population","871 289"
"2009","TR","Turkey","Net migration plus statistical adjustment","172 923"
"2009","TR","Turkey","Total population change","1 044 212"
"2009","TR","Turkey","Crude birth rate","17.5"
"2009","TR","Turkey","Crude death rate ","5.4"
"2009","TR","Turkey","Crude rate of natural change of population","12.1"
"2009","TR","Turkey","Crude rate of net migration plus statistical adjustment","2.4"
"2009","TR","Turkey","Crude rate of total population change","14.5"
"2010","BE","Belgium","Population on 1 January - total ","10 839 905"
"2010","BE","Belgium","Live births - total","130 100"
"2010","BE","Belgium","Deaths - total","105 152"
"2010","BE","Belgium","Natural change of population","24 948"
"2010","BE","Belgium","Net migration plus statistical adjustment","86 413"
"2010","BE","Belgium","Total population change","111 361"
"2010","BE","Belgium","Crude birth rate","11.9"
"2010","BE","Belgium","Crude death rate ","9.7"
"2010","BE","Belgium","Crude rate of natural change of population","2.3"
"2010","BE","Belgium","Crude rate of net migration plus statistical adjustment","7.9"
"2010","BE","Belgium","Crude rate of total population change","10.2"
"2010","BG","Bulgaria","Population on 1 January - total ","7 421 766"
"2010","BG","Bulgaria","Live births - total","75 513"
"2010","BG","Bulgaria","Deaths - total","110 165"
"2010","BG","Bulgaria","Natural change of population","-34 652"
"2010","BG","Bulgaria","Net migration plus statistical adjustment","-17 683"
"2010","BG","Bulgaria","Total population change","-52 335"
"2010","BG","Bulgaria","Crude birth rate","10.2"
"2010","BG","Bulgaria","Crude death rate ","14.9"
"2010","BG","Bulgaria","Crude rate of natural change of population","-4.7"
"2010","BG","Bulgaria","Crude rate of net migration plus statistical adjustment","-2.4"
"2010","BG","Bulgaria","Crude rate of total population change","-7.1"
"2010","CZ","Czechia","Population on 1 January - total ","10 462 088"
"2010","CZ","Czechia","Live births - total","117 153"
"2010","CZ","Czechia","Deaths - total","106 844"
"2010","CZ","Czechia","Natural change of population","10 309"
"2010","CZ","Czechia","Net migration plus statistical adjustment","14 334"
"2010","CZ","Czechia","Total population change","24 643"
"2010","CZ","Czechia","Crude birth rate","11.2"
"2010","CZ","Czechia","Crude death rate ","10.2"
"2010","CZ","Czechia","Crude rate of natural change of population","1.0"
"2010","CZ","Czechia","Crude rate of net migration plus statistical adjustment","1.4"
"2010","CZ","Czechia","Crude rate of total population change","2.4"
"2010","DK","Denmark","Population on 1 January - total ","5 534 738"
"2010","DK","Denmark","Live births - total","63 411"
"2010","DK","Denmark","Deaths - total","54 368"
"2010","DK","Denmark","Natural change of population","9 043"
"2010","DK","Denmark","Net migration plus statistical adjustment","16 847"
"2010","DK","Denmark","Total population change","25 890"
"2010","DK","Denmark","Crude birth rate","11.4"
"2010","DK","Denmark","Crude death rate ","9.8"
"2010","DK","Denmark","Crude rate of natural change of population","1.6"
"2010","DK","Denmark","Crude rate of net migration plus statistical adjustment","3.0"
"2010","DK","Denmark","Crude rate of total population change","4.7"
"2010","DE","Germany (until 1990 former territory of the FRG)","Population on 1 January - total ","81 802 257"
"2010","DE","Germany (until 1990 former territory of the FRG)","Live births - total","677 947"
"2010","DE","Germany (until 1990 former territory of the FRG)","Deaths - total","858 768"
"2010","DE","Germany (until 1990 former territory of the FRG)","Natural change of population","-180 821"
"2010","DE","Germany (until 1990 former territory of the FRG)","Net migration plus statistical adjustment","130 166"
"2010","DE","Germany (until 1990 former territory of the FRG)","Total population change","-50 655"
"2010","DE","Germany (until 1990 former territory of the FRG)","Crude birth rate","8.3"
"2010","DE","Germany (until 1990 former territory of the FRG)","Crude death rate ","10.5"
"2010","DE","Germany (until 1990 former territory of the FRG)","Crude rate of natural change of population","-2.2"
"2010","DE","Germany (until 1990 former territory of the FRG)","Crude rate of net migration plus statistical adjustment","1.6"
"2010","DE","Germany (until 1990 former territory of the FRG)","Crude rate of total population change","-0.6"
"2010","EE","Estonia","Population on 1 January - total ","1 333 290"
"2010","EE","Estonia","Live births - total","15 825"
"2010","EE","Estonia","Deaths - total","15 790"
"2010","EE","Estonia","Natural change of population","35"
"2010","EE","Estonia","Net migration plus statistical adjustment","-3 665"
"2010","EE","Estonia","Total population change","-3 630"
"2010","EE","Estonia","Crude birth rate","11.9"
"2010","EE","Estonia","Crude death rate ","11.9"
"2010","EE","Estonia","Crude rate of natural change of population","0.0"
"2010","EE","Estonia","Crude rate of net migration plus statistical adjustment","-2.8"
"2010","EE","Estonia","Crude rate of total population change","-2.7"
"2010","IE","Ireland","Population on 1 January - total ","4 549 428"
"2010","IE","Ireland","Live births - total","75 174"
"2010","IE","Ireland","Deaths - total","27 961"
"2010","IE","Ireland","Natural change of population","47 213"
"2010","IE","Ireland","Net migration plus statistical adjustment","-25 760"
"2010","IE","Ireland","Total population change","21 453"
"2010","IE","Ireland","Crude birth rate","16.5"
"2010","IE","Ireland","Crude death rate ","6.1"
"2010","IE","Ireland","Crude rate of natural change of population","10.4"
"2010","IE","Ireland","Crude rate of net migration plus statistical adjustment","-5.6"
"2010","IE","Ireland","Crude rate of total population change","4.7"
"2010","EL","Greece","Population on 1 January - total ","11 119 289"
"2010","EL","Greece","Live births - total","114 766"
"2010","EL","Greece","Deaths - total","109 084"
"2010","EL","Greece","Natural change of population","5 682"
"2010","EL","Greece","Net migration plus statistical adjustment","-1 579"
"2010","EL","Greece","Total population change","4 103"
"2010","EL","Greece","Crude birth rate","10.3"
"2010","EL","Greece","Crude death rate ","9.8"
"2010","EL","Greece","Crude rate of natural change of population","0.5"
"2010","EL","Greece","Crude rate of net migration plus statistical adjustment","-0.1"
"2010","EL","Greece","Crude rate of total population change","0.4"
"2010","ES","Spain","Population on 1 January - total ","46 486 619"
"2010","ES","Spain","Live births - total","485 252"
"2010","ES","Spain","Deaths - total","380 234"
"2010","ES","Spain","Natural change of population","105 018"
"2010","ES","Spain","Net migration plus statistical adjustment","75 537"
"2010","ES","Spain","Total population change","180 555"
"2010","ES","Spain","Crude birth rate","10.4"
"2010","ES","Spain","Crude death rate ","8.2"
"2010","ES","Spain","Crude rate of natural change of population","2.3"
"2010","ES","Spain","Crude rate of net migration plus statistical adjustment","1.6"
"2010","ES","Spain","Crude rate of total population change","3.9"
"2010","FR","France","Population on 1 January - total ","64 658 856"
"2010","FR","France","Live births - total","833 654"
"2010","FR","France","Deaths - total","551 369"
"2010","FR","France","Natural change of population","282 285"
"2010","FR","France","Net migration plus statistical adjustment","37 580"
"2010","FR","France","Total population change","319 865"
"2010","FR","France","Crude birth rate","12.9"
"2010","FR","France","Crude death rate ","8.5"
"2010","FR","France","Crude rate of natural change of population","4.4"
"2010","FR","France","Crude rate of net migration plus statistical adjustment","0.6"
"2010","FR","France","Crude rate of total population change","4.9"
"2010","HR","Croatia","Population on 1 January - total ","4 302 847"
"2010","HR","Croatia","Live births - total","43 361"
"2010","HR","Croatia","Deaths - total","52 096"
"2010","HR","Croatia","Natural change of population","-8 735"
"2010","HR","Croatia","Net migration plus statistical adjustment","-4 255"
"2010","HR","Croatia","Total population change","-12 990"
"2010","HR","Croatia","Crude birth rate","10.1"
"2010","HR","Croatia","Crude death rate ","12.1"
"2010","HR","Croatia","Crude rate of natural change of population","-2.0"
"2010","HR","Croatia","Crude rate of net migration plus statistical adjustment","-1.0"
"2010","HR","Croatia","Crude rate of total population change","-3.0"
"2010","IT","Italy","Population on 1 January - total ","59 190 143"
"2010","IT","Italy","Live births - total","561 944"
"2010","IT","Italy","Deaths - total","587 488"
"2010","IT","Italy","Natural change of population","-25 544"
"2010","IT","Italy","Net migration plus statistical adjustment","200 091"
"2010","IT","Italy","Total population change","174 547"
"2010","IT","Italy","Crude birth rate","9.5"
"2010","IT","Italy","Crude death rate ","9.9"
"2010","IT","Italy","Crude rate of natural change of population","-0.4"
"2010","IT","Italy","Crude rate of net migration plus statistical adjustment","3.4"
"2010","IT","Italy","Crude rate of total population change","2.9"
"2010","CY","Cyprus","Population on 1 January - total ","819 140"
"2010","CY","Cyprus","Live births - total","9 801"
"2010","CY","Cyprus","Deaths - total","5 103"
"2010","CY","Cyprus","Natural change of population","4 698"
"2010","CY","Cyprus","Net migration plus statistical adjustment","15 913"
"2010","CY","Cyprus","Total population change","20 611"
"2010","CY","Cyprus","Crude birth rate","11.8"
"2010","CY","Cyprus","Crude death rate ","6.2"
"2010","CY","Cyprus","Crude rate of natural change of population","5.7"
"2010","CY","Cyprus","Crude rate of net migration plus statistical adjustment","19.2"
"2010","CY","Cyprus","Crude rate of total population change","24.8"
"2010","LV","Latvia","Population on 1 January - total ","2 120 504"
"2010","LV","Latvia","Live births - total","19 781"
"2010","LV","Latvia","Deaths - total","30 040"
"2010","LV","Latvia","Natural change of population","-10 259"
"2010","LV","Latvia","Net migration plus statistical adjustment","-35 640"
"2010","LV","Latvia","Total population change","-45 899"
"2010","LV","Latvia","Crude birth rate","9.4"
"2010","LV","Latvia","Crude death rate ","14.3"
"2010","LV","Latvia","Crude rate of natural change of population","-4.9"
"2010","LV","Latvia","Crude rate of net migration plus statistical adjustment","-17.0"
"2010","LV","Latvia","Crude rate of total population change","-21.9"
"2010","LT","Lithuania","Population on 1 January - total ","3 141 976"
"2010","LT","Lithuania","Live births - total","30 676"
"2010","LT","Lithuania","Deaths - total","42 120"
"2010","LT","Lithuania","Natural change of population","-11 444"
"2010","LT","Lithuania","Net migration plus statistical adjustment","-77 944"
"2010","LT","Lithuania","Total population change","-89 388"
"2010","LT","Lithuania","Crude birth rate","9.9"
"2010","LT","Lithuania","Crude death rate ","13.6"
"2010","LT","Lithuania","Crude rate of natural change of population","-3.7"
"2010","LT","Lithuania","Crude rate of net migration plus statistical adjustment","-25.2"
"2010","LT","Lithuania","Crude rate of total population change","-28.9"
"2010","LU","Luxembourg","Population on 1 January - total ","502 066"
"2010","LU","Luxembourg","Live births - total","5 874"
"2010","LU","Luxembourg","Deaths - total","3 760"
"2010","LU","Luxembourg","Natural change of population","2 114"
"2010","LU","Luxembourg","Net migration plus statistical adjustment","7 660"
"2010","LU","Luxembourg","Total population change","9 774"
"2010","LU","Luxembourg","Crude birth rate","11.6"
"2010","LU","Luxembourg","Crude death rate ","7.4"
"2010","LU","Luxembourg","Crude rate of natural change of population","4.2"
"2010","LU","Luxembourg","Crude rate of net migration plus statistical adjustment","15.1"
"2010","LU","Luxembourg","Crude rate of total population change","19.3"
"2010","HU","Hungary","Population on 1 January - total ","10 014 324"
"2010","HU","Hungary","Live births - total","90 335"
"2010","HU","Hungary","Deaths - total","130 456"
"2010","HU","Hungary","Natural change of population","-40 121"
"2010","HU","Hungary","Net migration plus statistical adjustment","11 519"
"2010","HU","Hungary","Total population change","-28 602"
"2010","HU","Hungary","Crude birth rate","9.0"
"2010","HU","Hungary","Crude death rate ","13.0"
"2010","HU","Hungary","Crude rate of natural change of population","-4.0"
"2010","HU","Hungary","Crude rate of net migration plus statistical adjustment","1.2"
"2010","HU","Hungary","Crude rate of total population change","-2.9"
"2010","MT","Malta","Population on 1 January - total ","414 027"
"2010","MT","Malta","Live births - total","3 898"
"2010","MT","Malta","Deaths - total","3 010"
"2010","MT","Malta","Natural change of population","888"
"2010","MT","Malta","Net migration plus statistical adjustment","74"
"2010","MT","Malta","Total population change","962"
"2010","MT","Malta","Crude birth rate","9.4"
"2010","MT","Malta","Crude death rate ","7.3"
"2010","MT","Malta","Crude rate of natural change of population","2.1"
"2010","MT","Malta","Crude rate of net migration plus statistical adjustment","0.2"
"2010","MT","Malta","Crude rate of total population change","2.3"
"2010","NL","Netherlands","Population on 1 January - total ","16 574 989"
"2010","NL","Netherlands","Live births - total","184 397"
"2010","NL","Netherlands","Deaths - total","136 058"
"2010","NL","Netherlands","Natural change of population","48 339"
"2010","NL","Netherlands","Net migration plus statistical adjustment","32 471"
"2010","NL","Netherlands","Total population change","80 810"
"2010","NL","Netherlands","Crude birth rate","11.1"
"2010","NL","Netherlands","Crude death rate ","8.2"
"2010","NL","Netherlands","Crude rate of natural change of population","2.9"
"2010","NL","Netherlands","Crude rate of net migration plus statistical adjustment","2.0"
"2010","NL","Netherlands","Crude rate of total population change","4.9"
"2010","AT","Austria","Population on 1 January - total ","8 351 643"
"2010","AT","Austria","Live births - total","78 742"
"2010","AT","Austria","Deaths - total","77 199"
"2010","AT","Austria","Natural change of population","1 543"
"2010","AT","Austria","Net migration plus statistical adjustment","21 978"
"2010","AT","Austria","Total population change","23 521"
"2010","AT","Austria","Crude birth rate","9.4"
"2010","AT","Austria","Crude death rate ","9.2"
"2010","AT","Austria","Crude rate of natural change of population","0.2"
"2010","AT","Austria","Crude rate of net migration plus statistical adjustment","2.6"
"2010","AT","Austria","Crude rate of total population change","2.8"
"2010","PL","Poland","Population on 1 January - total ","38 022 869"
"2010","PL","Poland","Live births - total","413 300"
"2010","PL","Poland","Deaths - total","378 478"
"2010","PL","Poland","Natural change of population","34 822"
"2010","PL","Poland","Net migration plus statistical adjustment","5 027"
"2010","PL","Poland","Total population change","39 849"
"2010","PL","Poland","Crude birth rate","10.9"
"2010","PL","Poland","Crude death rate ","9.9"
"2010","PL","Poland","Crude rate of natural change of population","0.9"
"2010","PL","Poland","Crude rate of net migration plus statistical adjustment","0.1"
"2010","PL","Poland","Crude rate of total population change","1.0"
"2010","PT","Portugal","Population on 1 January - total ","10 573 479"
"2010","PT","Portugal","Live births - total","101 381"
"2010","PT","Portugal","Deaths - total","105 953"
"2010","PT","Portugal","Natural change of population","-4 572"
"2010","PT","Portugal","Net migration plus statistical adjustment","3 814"
"2010","PT","Portugal","Total population change","-758"
"2010","PT","Portugal","Crude birth rate","9.6"
"2010","PT","Portugal","Crude death rate ","10.0"
"2010","PT","Portugal","Crude rate of natural change of population","-0.4"
"2010","PT","Portugal","Crude rate of net migration plus statistical adjustment","0.4"
"2010","PT","Portugal","Crude rate of total population change","-0.1"
"2010","RO","Romania","Population on 1 January - total ","20 294 683"
"2010","RO","Romania","Live births - total","212 199"
"2010","RO","Romania","Deaths - total","259 723"
"2010","RO","Romania","Natural change of population","-47 524"
"2010","RO","Romania","Net migration plus statistical adjustment","-48 100"
"2010","RO","Romania","Total population change","-95 624"
"2010","RO","Romania","Crude birth rate","10.5"
"2010","RO","Romania","Crude death rate ","12.8"
"2010","RO","Romania","Crude rate of natural change of population","-2.3"
"2010","RO","Romania","Crude rate of net migration plus statistical adjustment","-2.4"
"2010","RO","Romania","Crude rate of total population change","-4.7"
"2010","SI","Slovenia","Population on 1 January - total ","2 046 976"
"2010","SI","Slovenia","Live births - total","22 343"
"2010","SI","Slovenia","Deaths - total","18 609"
"2010","SI","Slovenia","Natural change of population","3 734"
"2010","SI","Slovenia","Net migration plus statistical adjustment","-521"
"2010","SI","Slovenia","Total population change","3 213"
"2010","SI","Slovenia","Crude birth rate","10.9"
"2010","SI","Slovenia","Crude death rate ","9.1"
"2010","SI","Slovenia","Crude rate of natural change of population","1.8"
"2010","SI","Slovenia","Crude rate of net migration plus statistical adjustment","-0.3"
"2010","SI","Slovenia","Crude rate of total population change","1.6"
"2010","SK","Slovakia","Population on 1 January - total ","5 390 410"
"2010","SK","Slovakia","Live births - total","60 410"
"2010","SK","Slovakia","Deaths - total","53 445"
"2010","SK","Slovakia","Natural change of population","6 965"
"2010","SK","Slovakia","Net migration plus statistical adjustment","-4 929"
"2010","SK","Slovakia","Total population change","2 036"
"2010","SK","Slovakia","Crude birth rate","11.2"
"2010","SK","Slovakia","Crude death rate ","9.9"
"2010","SK","Slovakia","Crude rate of natural change of population","1.3"
"2010","SK","Slovakia","Crude rate of net migration plus statistical adjustment","-0.9"
"2010","SK","Slovakia","Crude rate of total population change","0.4"
"2010","FI","Finland","Population on 1 January - total ","5 351 427"
"2010","FI","Finland","Live births - total","60 980"
"2010","FI","Finland","Deaths - total","50 887"
"2010","FI","Finland","Natural change of population","10 093"
"2010","FI","Finland","Net migration plus statistical adjustment","13 756"
"2010","FI","Finland","Total population change","23 849"
"2010","FI","Finland","Crude birth rate","11.4"
"2010","FI","Finland","Crude death rate ","9.5"
"2010","FI","Finland","Crude rate of natural change of population","1.9"
"2010","FI","Finland","Crude rate of net migration plus statistical adjustment","2.6"
"2010","FI","Finland","Crude rate of total population change","4.4"
"2010","SE","Sweden","Population on 1 January - total ","9 340 682"
"2010","SE","Sweden","Live births - total","115 641"
"2010","SE","Sweden","Deaths - total","90 487"
"2010","SE","Sweden","Natural change of population","25 154"
"2010","SE","Sweden","Net migration plus statistical adjustment","49 734"
"2010","SE","Sweden","Total population change","74 888"
"2010","SE","Sweden","Crude birth rate","12.3"
"2010","SE","Sweden","Crude death rate ","9.6"
"2010","SE","Sweden","Crude rate of natural change of population","2.7"
"2010","SE","Sweden","Crude rate of net migration plus statistical adjustment","5.3"
"2010","SE","Sweden","Crude rate of total population change","8.0"
"2010","UK","United Kingdom","Population on 1 January - total ","62 510 197"
"2010","UK","United Kingdom","Live births - total","807 271"
"2010","UK","United Kingdom","Deaths - total","561 666"
"2010","UK","United Kingdom","Natural change of population","245 605"
"2010","UK","United Kingdom","Net migration plus statistical adjustment","266 730"
"2010","UK","United Kingdom","Total population change","512 335"
"2010","UK","United Kingdom","Crude birth rate","12.9"
"2010","UK","United Kingdom","Crude death rate ","8.9"
"2010","UK","United Kingdom","Crude rate of natural change of population","3.9"
"2010","UK","United Kingdom","Crude rate of net migration plus statistical adjustment","4.2"
"2010","UK","United Kingdom","Crude rate of total population change","8.2"
"2010","IS","Iceland","Population on 1 January - total ","317 630"
"2010","IS","Iceland","Live births - total","4 907"
"2010","IS","Iceland","Deaths - total","2 020"
"2010","IS","Iceland","Natural change of population","2 887"
"2010","IS","Iceland","Net migration plus statistical adjustment","-2 065"
"2010","IS","Iceland","Total population change","822"
"2010","IS","Iceland","Crude birth rate","15.4"
"2010","IS","Iceland","Crude death rate ","6.4"
"2010","IS","Iceland","Crude rate of natural change of population","9.1"
"2010","IS","Iceland","Crude rate of net migration plus statistical adjustment","-6.5"
"2010","IS","Iceland","Crude rate of total population change","2.6"
"2010","LI","Liechtenstein","Population on 1 January - total ","35 894"
"2010","LI","Liechtenstein","Live births - total","329"
"2010","LI","Liechtenstein","Deaths - total","238"
"2010","LI","Liechtenstein","Natural change of population","91"
"2010","LI","Liechtenstein","Net migration plus statistical adjustment","164"
"2010","LI","Liechtenstein","Total population change","255"
"2010","LI","Liechtenstein","Crude birth rate","9.1"
"2010","LI","Liechtenstein","Crude death rate ","6.6"
"2010","LI","Liechtenstein","Crude rate of natural change of population","2.5"
"2010","LI","Liechtenstein","Crude rate of net migration plus statistical adjustment","4.6"
"2010","LI","Liechtenstein","Crude rate of total population change","7.1"
"2010","NO","Norway","Population on 1 January - total ","4 858 199"
"2010","NO","Norway","Live births - total","61 442"
"2010","NO","Norway","Deaths - total","41 499"
"2010","NO","Norway","Natural change of population","19 943"
"2010","NO","Norway","Net migration plus statistical adjustment","42 163"
"2010","NO","Norway","Total population change","62 106"
"2010","NO","Norway","Crude birth rate","12.6"
"2010","NO","Norway","Crude death rate ","8.5"
"2010","NO","Norway","Crude rate of natural change of population","4.1"
"2010","NO","Norway","Crude rate of net migration plus statistical adjustment","8.6"
"2010","NO","Norway","Crude rate of total population change","12.7"
"2010","CH","Switzerland","Population on 1 January - total ","7 785 806"
"2010","CH","Switzerland","Live births - total","80 290"
"2010","CH","Switzerland","Deaths - total","62 649"
"2010","CH","Switzerland","Natural change of population","17 641"
"2010","CH","Switzerland","Net migration plus statistical adjustment","60 565"
"2010","CH","Switzerland","Total population change","78 206"
"2010","CH","Switzerland","Crude birth rate","10.3"
"2010","CH","Switzerland","Crude death rate ","8.0"
"2010","CH","Switzerland","Crude rate of natural change of population","2.3"
"2010","CH","Switzerland","Crude rate of net migration plus statistical adjustment","7.7"
"2010","CH","Switzerland","Crude rate of total population change","10.0"
"2010","ME","Montenegro","Population on 1 January - total ","619 001"
"2010","ME","Montenegro","Live births - total","7 418"
"2010","ME","Montenegro","Deaths - total","5 633"
"2010","ME","Montenegro","Natural change of population","1 785"
"2010","ME","Montenegro","Net migration plus statistical adjustment","-936"
"2010","ME","Montenegro","Total population change","849"
"2010","ME","Montenegro","Crude birth rate","12.0"
"2010","ME","Montenegro","Crude death rate ","9.1"
"2010","ME","Montenegro","Crude rate of natural change of population","2.9"
"2010","ME","Montenegro","Crude rate of net migration plus statistical adjustment","-1.5"
"2010","ME","Montenegro","Crude rate of total population change","1.4"
"2010","MK","North Macedonia","Population on 1 January - total ","2 052 722"
"2010","MK","North Macedonia","Live births - total","24 296"
"2010","MK","North Macedonia","Deaths - total","19 113"
"2010","MK","North Macedonia","Natural change of population","5 183"
"2010","MK","North Macedonia","Net migration plus statistical adjustment","-621"
"2010","MK","North Macedonia","Total population change","4 562"
"2010","MK","North Macedonia","Crude birth rate","11.8"
"2010","MK","North Macedonia","Crude death rate ","9.3"
"2010","MK","North Macedonia","Crude rate of natural change of population","2.5"
"2010","MK","North Macedonia","Crude rate of net migration plus statistical adjustment","-0.3"
"2010","MK","North Macedonia","Crude rate of total population change","2.2"
"2010","AL","Albania","Population on 1 January - total ","2 918 674"
"2010","AL","Albania","Live births - total",":"
"2010","AL","Albania","Deaths - total",":"
"2010","AL","Albania","Natural change of population",":"
"2010","AL","Albania","Net migration plus statistical adjustment",":"
"2010","AL","Albania","Total population change","-11 313"
"2010","AL","Albania","Crude birth rate",":"
"2010","AL","Albania","Crude death rate ",":"
"2010","AL","Albania","Crude rate of natural change of population",":"
"2010","AL","Albania","Crude rate of net migration plus statistical adjustment",":"
"2010","AL","Albania","Crude rate of total population change","-3.9"
"2010","RS","Serbia","Population on 1 January - total ","7 306 677"
"2010","RS","Serbia","Live births - total","68 304"
"2010","RS","Serbia","Deaths - total","103 211"
"2010","RS","Serbia","Natural change of population","-34 907"
"2010","RS","Serbia","Net migration plus statistical adjustment","4 425"
"2010","RS","Serbia","Total population change","-30 482"
"2010","RS","Serbia","Crude birth rate","9.4"
"2010","RS","Serbia","Crude death rate ","14.2"
"2010","RS","Serbia","Crude rate of natural change of population","-4.8"
"2010","RS","Serbia","Crude rate of net migration plus statistical adjustment","0.6"
"2010","RS","Serbia","Crude rate of total population change","-4.2"
"2010","TR","Turkey","Population on 1 January - total ","72 561 312"
"2010","TR","Turkey","Live births - total","1 256 000"
"2010","TR","Turkey","Deaths - total","393 000"
"2010","TR","Turkey","Natural change of population","863 000"
"2010","TR","Turkey","Net migration plus statistical adjustment","298 676"
"2010","TR","Turkey","Total population change","1 161 676"
"2010","TR","Turkey","Crude birth rate","17.2"
"2010","TR","Turkey","Crude death rate ","5.4"
"2010","TR","Turkey","Crude rate of natural change of population","11.8"
"2010","TR","Turkey","Crude rate of net migration plus statistical adjustment","4.1"
"2010","TR","Turkey","Crude rate of total population change","15.9"
"2011","BE","Belgium","Population on 1 January - total ","11 000 638"
"2011","BE","Belgium","Live births - total","128 705"
"2011","BE","Belgium","Deaths - total","104 292"
"2011","BE","Belgium","Natural change of population","24 413"
"2011","BE","Belgium","Net migration plus statistical adjustment","69 799"
"2011","BE","Belgium","Total population change","94 212"
"2011","BE","Belgium","Crude birth rate","11.6"
"2011","BE","Belgium","Crude death rate ","9.4"
"2011","BE","Belgium","Crude rate of natural change of population","2.2"
"2011","BE","Belgium","Crude rate of net migration plus statistical adjustment","6.3"
"2011","BE","Belgium","Crude rate of total population change","8.5"
"2011","BG","Bulgaria","Population on 1 January - total ","7 369 431"
"2011","BG","Bulgaria","Live births - total","70 846"
"2011","BG","Bulgaria","Deaths - total","108 258"
"2011","BG","Bulgaria","Natural change of population","-37 412"
"2011","BG","Bulgaria","Net migration plus statistical adjustment","-4 795"
"2011","BG","Bulgaria","Total population change","-42 207"
"2011","BG","Bulgaria","Crude birth rate","9.6"
"2011","BG","Bulgaria","Crude death rate ","14.7"
"2011","BG","Bulgaria","Crude rate of natural change of population","-5.1"
"2011","BG","Bulgaria","Crude rate of net migration plus statistical adjustment","-0.7"
"2011","BG","Bulgaria","Crude rate of total population change","-5.7"
"2011","CZ","Czechia","Population on 1 January - total ","10 486 731"
"2011","CZ","Czechia","Live births - total","108 673"
"2011","CZ","Czechia","Deaths - total","106 848"
"2011","CZ","Czechia","Natural change of population","1 825"
"2011","CZ","Czechia","Net migration plus statistical adjustment","16 889"
"2011","CZ","Czechia","Total population change","18 714"
"2011","CZ","Czechia","Crude birth rate","10.4"
"2011","CZ","Czechia","Crude death rate ","10.2"
"2011","CZ","Czechia","Crude rate of natural change of population","0.2"
"2011","CZ","Czechia","Crude rate of net migration plus statistical adjustment","1.6"
"2011","CZ","Czechia","Crude rate of total population change","1.8"
"2011","DK","Denmark","Population on 1 January - total ","5 560 628"
"2011","DK","Denmark","Live births - total","58 998"
"2011","DK","Denmark","Deaths - total","52 516"
"2011","DK","Denmark","Natural change of population","6 482"
